x1,x2,y
-6.8734177215189876,-0.8481012658227849,-45.4390013983078
-6.8734177215189876,-0.7708860759493672,-46.30129658214627
-6.8734177215189876,-0.6936708860759495,-46.887671975979536
-6.8734177215189876,-0.6164556962025314,-47.19463323758671
-6.8734177215189876,-0.5392405063291137,-47.220351116102336
-6.8734177215189876,-0.462025316455696,-46.96467235293188
-6.8734177215189876,-0.38481012658227876,-46.429120595053995
-6.8734177215189876,-0.3075949367088606,-45.61688731526699
-6.8734177215189876,-0.2303797468354425,-44.53281279348822
-6.8734177215189876,-0.15316455696202524,-43.183357272442635
-6.8734177215189876,-0.07594936708860711,-41.576562459630296
-6.8734177215189876,0.0012658227848101333,-39.72200360499149
-6.8734177215189876,0.07848101265822827,-37.63073243984902
-6.8734177215189876,0.1556962025316455,-35.315211317167616
-6.8734177215189876,0.23291139240506364,-32.78923894560303
-6.8734177215189876,0.3101265822784809,-30.06786815990876
-6.8734177215189876,0.387341772151899,-27.16731621772423
-6.8734177215189876,0.46455696202531627,-24.104868157306854
-6.8734177215189876,0.5417721518987344,-20.898773792119833
-6.8734177215189876,0.6189873417721525,-17.568138956109124
-6.8734177215189876,0.6962025316455698,-14.132811647762356
-6.8734177215189876,0.7734177215189879,-10.613263751443132
-6.8734177215189876,0.8506329113924052,-7.030469040850131
-6.8734177215189876,0.9278481012658233,-3.405778191604735
-6.8734177215189876,1.0050632911392405,0.23920845220362028
-6.8734177215189876,1.0822784810126587,3.8827695993030344
-6.8734177215189876,1.159493670886076,7.5031924532754
-6.8734177215189876,1.236708860759494,11.078902103970588
-6.8734177215189876,1.3139240506329113,14.58859009722484
-6.8734177215189876,1.3911392405063294,18.01134141670896
-6.8734177215189876,1.4683544303797476,21.326759121191753
-6.8734177215189876,1.5455696202531648,24.515085894478435
-6.8734177215189876,1.622784810126583,27.55732178368023
-6.8734177215189876,1.7,30.435337424186184
-6.746835443037975,-4.4,35.17607603033054
-6.746835443037975,-4.322784810126582,37.29987951515573
-6.746835443037975,-4.245569620253165,39.20140466907537
-6.746835443037975,-4.168354430379747,40.869319878076766
-6.746835443037975,-4.09113924050633,42.29368566209806
-6.746835443037975,-4.0139240506329115,43.4660139066149
-6.746835443037975,-3.936708860759494,44.379318445214565
-6.746835443037975,-3.859493670886076,45.028156691725584
-6.746835443037975,-3.7822784810126584,45.408662073806795
-6.746835443037975,-3.7050632911392407,45.51856707471741
-6.746835443037975,-3.627848101265823,45.35721674595683
-6.746835443037975,-3.5506329113924053,44.92557261024939
-6.746835443037975,-3.4734177215189876,44.226206931615174
-6.746835443037975,-3.39620253164557,43.26328738667294
-6.746835443037975,-3.318987341772152,42.04255222852241
-6.746835443037975,-3.2417721518987346,40.571276091209576
-6.746835443037975,-3.1645569620253164,38.85822663855407
-6.746835443037975,-3.087341772151899,36.913612315678115
-6.746835443037975,-3.010126582278481,34.74902151459693
-6.746835443037975,-2.9329113924050634,32.377353516397044
-6.746835443037975,-2.8556962025316457,29.812741621532854
-6.746835443037975,-2.778481012658228,27.070468926325894
-6.746835443037975,-2.7012658227848103,24.166877247572927
-6.746835443037975,-2.6240506329113926,21.1192697380019
-6.746835443037975,-2.546835443037975,17.94580777291181
-6.746835443037975,-2.469620253164557,14.665402722472233
-6.746835443037975,-2.3924050632911396,11.297603254635613
-6.746835443037975,-2.3151898734177214,7.862478840249119
-6.746835443037975,-2.2379746835443037,4.380500154585965
-6.746835443037975,-2.160759493670886,0.8724170880092734
-6.746835443037975,-2.0835443037974684,-2.64086490726898
-6.746835443037975,-2.0063291139240507,-6.138409397457004
-6.746835443037975,-1.929113924050633,-9.599373732078384
-6.746835443037975,-1.8518987341772153,-13.003133249991505
-6.746835443037975,-1.7746835443037976,-16.329404186361735
-6.746835443037975,-1.69746835443038,-19.558364548156213
-6.746835443037975,-1.6202531645569622,-22.670772237837117
-6.746835443037975,-1.5430379746835445,-25.648079721327864
-6.746835443037975,-1.4658227848101264,-28.47254455692021
-6.746835443037975,-1.3886075949367087,-31.127335126455634
-6.746835443037975,-1.311392405063291,-33.596630938705474
-6.746835443037975,-1.2341772151898733,-35.86571690721923
-6.746835443037975,-1.1569620253164556,-37.92107104081842
-6.746835443037975,-1.079746835443038,-39.75044502416865
-6.746835443037975,-1.0025316455696203,-41.34293720823228
-6.746835443037975,-0.9253164556962026,-42.689057575635125
-6.746835443037975,-0.8481012658227849,-43.780784293804174
-6.746835443037975,-0.7708860759493672,-44.6116115188634
-6.746835443037975,-0.6936708860759495,-45.17658816541366
-6.746835443037975,-0.6164556962025314,-45.472347411158836
-6.746835443037975,-0.5392405063291137,-45.497126760553364
-6.746835443037975,-0.462025316455696,-45.2507785479078
-6.746835443037975,-0.38481012658227876,-44.734770817361756
-6.746835443037975,-0.3075949367088606,-43.95217857448011
-6.746835443037975,-0.2303797468354425,-42.90766546160671
-6.746835443037975,-0.15316455696202524,-41.60745596617576
-6.746835443037975,-0.07594936708860711,-40.059298327597894
-6.746835443037975,0.0012658227848101333,-38.27241836376732
-6.746835443037975,0.07848101265822827,-36.25746449234785
-6.746835443037975,0.1556962025316455,-34.02644427446874
-6.746835443037975,0.23291139240506364,-31.59265285898009
-6.746835443037975,0.3101265822784809,-28.970593753685176
-6.746835443037975,0.387341772151899,-26.17589239569088
-6.746835443037975,0.46455696202531627,-23.225203035930758
-6.746835443037975,0.5417721518987344,-20.136109492755722
-6.746835443037975,0.6189873417721525,-16.927020366024934
-6.746835443037975,0.6962025316455698,-13.617059336138702
-6.746835443037975,0.7734177215189879,-10.225951201746414
-6.746835443037975,0.8506329113924052,-6.773904335256599
-6.746835443037975,0.9278481012658233,-3.2814902566221957
-6.746835443037975,1.0050632911392405,0.230478956951098
-6.746835443037975,1.0822784810126587,3.7410746948315916
-6.746835443037975,1.159493670886076,7.2293765312365155
-6.746835443037975,1.236708860759494,10.674596894732222
-6.746835443037975,1.3139240506329113,14.056204946024943
-6.746835443037975,1.3911392405063294,17.354048925827907
-6.746835443037975,1.4683544303797476,20.548476243705235
-6.746835443037975,1.5455696202531648,23.620450592257342
-6.746835443037975,1.622784810126583,26.551665388737742
-6.746835443037975,1.7,29.32465286807698
-6.620253164556962,-4.4,33.86853028628451
-6.620253164556962,-4.322784810126582,35.91338891650514
-6.620253164556962,-4.245569620253165,37.74423162363737
-6.620253164556962,-4.168354430379747,39.35014800618981
-6.620253164556962,-4.09113924050633,40.721568048984714
-6.620253164556962,-4.0139240506329115,41.85031915302058
-6.620253164556962,-3.936708860759494,42.729674837818756
-6.620253164556962,-3.859493670886076,43.35439482602637
-6.620253164556962,-3.7822784810126584,43.7207562714019
-6.620253164556962,-3.7050632911392407,43.82657594408927
-6.620253164556962,-3.627848101265823,43.67122324097316
-6.620253164556962,-3.5506329113924053,43.25562394358424
-6.620253164556962,-3.4734177215189876,42.58225470115973
-6.620253164556962,-3.39620253164557,41.65512827173619
-6.620253164556962,-3.318987341772152,40.47976960922635
-6.620253164556962,-3.2417721518987346,39.06318293898202
-6.620253164556962,-3.1645569620253164,37.41381001804735
-6.620253164556962,-3.087341772151899,35.541479828839265
-6.620253164556962,-3.010126582278481,33.457350006041004
-6.620253164556962,-2.9329113924050634,31.17384034575983
-6.620253164556962,-2.8556962025316457,28.70455879318192
-6.620253164556962,-2.778481012658228,26.06422034978121
-6.620253164556962,-2.7012658227848103,23.268559383331894
-6.620253164556962,-2.6240506329113926,20.33423586328904
-6.620253164556962,-2.546835443037975,17.27873608030157
-6.620253164556962,-2.469620253164557,14.120268441492302
-6.620253164556962,-2.3924050632911396,10.877654962484376
-6.620253164556962,-2.3151898734177214,7.570219102797013
-6.620253164556962,-2.2379746835443037,4.217670613025299
-6.620253164556962,-2.160759493670886,0.8399880800245293
-6.620253164556962,-2.0835443037974684,-2.5427001299605996
-6.620253164556962,-2.0063291139240507,-5.910235820735814
-6.620253164556962,-1.929113924050633,-9.242551093360419
-6.620253164556962,-1.8518987341772153,-12.519787935248903
-6.620253164556962,-1.7746835443037976,-15.722416558512784
-6.620253164556962,-1.69746835443038,-18.831351782338
-6.620253164556962,-1.6202531645569622,-21.82806676584925
-6.620253164556962,-1.5430379746835445,-24.69470341370165
-6.620253164556962,-1.4658227848101264,-27.4141787964681
-6.620253164556962,-1.3886075949367087,-29.970286951639384
-6.620253164556962,-1.311392405063291,-32.34779545858223
-6.620253164556962,-1.2341772151898733,-34.532536211943324
-6.620253164556962,-1.1569620253164556,-36.51148985256035
-6.620253164556962,-1.079746835443038,-38.27286335273743
-6.620253164556962,-1.0025316455696203,-39.806160293536756
-6.620253164556962,-0.9253164556962026,-41.10224341528851
-6.620253164556962,-0.8481012658227849,-42.1533890685664
-6.620253164556962,-0.7708860759493672,-42.95333324114338
-6.620253164556962,-0.6936708860759495,-43.49730888664267
-6.620253164556962,-0.6164556962025314,-43.78207433243407
-6.620253164556962,-0.5392405063291137,-43.805932597486695
-6.620253164556962,-0.462025316455696,-43.568741505058874
-6.620253164556962,-0.38481012658227876,-43.07191452996118
-6.620253164556962,-0.3075949367088606,-42.31841237534353
-6.620253164556962,-0.2303797468354425,-41.312725329202536
-6.620253164556962,-0.15316455696202524,-40.06084650575027
-6.620253164556962,-0.07594936708860711,-38.57023613110512
-6.620253164556962,0.0012658227848101333,-36.84977708613466
-6.620253164556962,0.07848101265822827,-34.90972197138014
-6.620253164556962,0.1556962025316455,-32.761632009515175
-6.620253164556962,0.23291139240506364,-30.418308149431915
-6.620253164556962,0.3101265822784809,-27.893714782521503
-6.620253164556962,0.387341772151899,-25.202896525739924
-6.620253164556962,0.46455696202531627,-22.361888567368336
-6.620253164556962,0.5417721518987344,-19.387621109736664
-6.620253164556962,0.6189873417721525,-16.297818478358657
-6.620253164556962,0.6962025316455698,-13.110893498708794
-6.620253164556962,0.7734177215189879,-9.845837770073794
-6.620253164556962,0.8506329113924052,-6.5221084903618305
-6.620253164556962,0.9278481012658233,-3.159512506304758
-6.620253164556962,1.0050632911392405,0.2219117199746448
-6.620253164556962,1.0822784810126587,3.6020135246440033
-6.620253164556962,1.159493670886076,6.960650124477162
-6.620253164556962,1.236708860759494,10.27780665220832
-6.620253164556962,1.3139240506329113,13.533715429605707
-6.620253164556962,1.3911392405063294,16.708973767491106
-6.620253164556962,1.4683544303797476,19.784659590707307
-6.620253164556962,1.5455696202531648,22.742444198999458
-6.620253164556962,1.622784810126583,25.5647014918425
-6.620253164556962,1.7,28.23461300631924
-6.493670886075949,-4.4,32.58574866617876
-6.493670886075949,-4.322784810126582,34.55315760949568
-6.493670886075949,-4.245569620253165,36.31465655254478
-6.493670886075949,-4.168354430379747,37.85974832884619
-6.493670886075949,-4.09113924050633,39.179225390665195
-6.493670886075949,-4.0139240506329115,40.26522467885041
-6.493670886075949,-3.936708860759494,41.11127448056303
-6.493670886075949,-3.859493670886076,41.71233299566238
-6.493670886075949,-3.7822784810126584,42.06481838192137
-6.493670886075949,-3.7050632911392407,42.16663010002607
-6.493670886075949,-3.627848101265823,42.01716143115965
-6.493670886075949,-3.5506329113924053,41.61730309257564
-6.493670886075949,-3.4734177215189876,40.96943792961443
-6.493670886075949,-3.39620253164557,40.07742671579445
-6.493670886075949,-3.318987341772152,38.94658514559879
-6.493670886075949,-3.2417721518987346,37.583652157061806
-6.493670886075949,-3.1645569620253164,35.99674977292903
-6.493670886075949,-3.087341772151899,34.195334699705704
-6.493670886075949,-3.010126582278481,32.190141973025916
-6.493670886075949,-2.9329113924050634,29.993120985172578
-6.493670886075949,-2.8556962025316457,27.617364275974005
-6.493670886075949,-2.778481012658228,25.077029511428666
-6.493670886075949,-2.7012658227848103,22.38725511500452
-6.493670886075949,-2.6240506329113926,19.564070054385144
-6.493670886075949,-2.546835443037975,16.624298321263502
-6.493670886075949,-2.469620253164557,13.585458673409722
-6.493670886075949,-2.3924050632911396,10.46566023647237
-6.493670886075949,-2.3151898734177214,7.28349458764514
-6.493670886075949,-2.2379746835443037,4.057924964297222
-6.493670886075949,-2.160759493670886,0.8081732577970723
-6.493670886075949,-2.0835443037974684,-2.446394534040636
-6.493670886075949,-2.0063291139240507,-5.6863837132707085
-6.493670886075949,-1.929113924050633,-8.892486459163628
-6.493670886075949,-1.8518987341772153,-12.045596887830975
-6.493670886075949,-1.7746835443037976,-15.126924908464005
-6.493670886075949,-1.69746835443038,-18.11810819769059
-6.493670886075949,-1.6202531645569622,-21.00132162477025
-6.493670886075949,-1.5430379746835445,-23.759383475538062
-6.493670886075949,-1.4658227848101264,-26.375857842085168
-6.493670886075949,-1.3886075949367087,-28.835152568012848
-6.493670886075949,-1.311392405063291,-31.122612165582545
-6.493670886075949,-1.2341772151898733,-33.22460515104765
-6.493670886075949,-1.1569620253164556,-35.12860527771628
-6.493670886075949,-1.079746835443038,-36.82326618265909
-6.493670886075949,-1.0025316455696203,-38.29848900222564
-6.493670886075949,-0.9253164556962026,-39.545482553433324
-6.493670886075949,-0.8481012658227849,-40.5568157225945
-6.493670886075949,-0.7708860759493672,-41.32646174898627
-6.493670886075949,-0.6936708860759495,-41.849834139666605
-6.493670886075949,-0.6164556962025314,-42.12381400141244
-6.493670886075949,-0.5392405063291137,-42.146768626902364
-6.493670886075949,-0.462025316455696,-41.91856122438513
-6.493670886075949,-0.38481012658227876,-41.44055173285229
-6.493670886075949,-0.3075949367088606,-40.71558871785727
-6.493670886075949,-0.2303797468354425,-39.74799239627573
-6.493670886075949,-0.15316455696202524,-38.543528891166176
-6.493670886075949,-0.07594936708860711,-37.10937587015199
-6.493670886075949,0.0012658227848101333,-35.454079772093536
-6.493670886075949,0.07848101265822827,-33.58750487694592
-6.493670886075949,0.1556962025316455,-31.52077452230696
-6.493670886075949,0.23291139240506364,-29.266204816958524
-6.493670886075949,0.3101265822784809,-26.837231246417755
-6.493670886075949,0.387341772151899,-24.24832860787138
-6.493670886075949,0.46455696202531627,-21.514924751619603
-6.493670886075949,0.5417721518987344,-18.65330864306267
-6.493670886075949,0.6189873417721525,-15.68053329311031
-6.493670886075949,0.6962025316455698,-12.614314135472636
-6.493670886075949,0.7734177215189879,-9.472923456425281
-6.493670886075949,0.8506329113924052,-6.275081506165828
-6.493670886075949,0.9278481012658233,-3.039844940652424
-6.493670886075949,1.0050632911392405,0.21350674127426086
-6.493670886075949,1.0822784810126587,3.4655860887402716
-6.493670886075949,1.159493670886076,6.697013232997343
-6.493670886075949,1.236708860759494,9.888531376398888
-6.493670886075949,1.3139240506329113,13.021121547967143
-6.493670886075949,1.3911392405063294,16.076115941698568
-6.493670886075949,1.4683544303797476,19.03530916219798
-6.493670886075949,1.5455696202531648,21.8810667147048
-6.493670886075949,1.622784810126583,24.596430092994527
-6.493670886075949,1.7,27.16521783891298
-6.367088607594937,-4.4,31.32773117001327
-6.367088607594937,-4.322784810126582,33.21918559412732
-6.367088607594937,-4.245569620253165,34.91267945579762
-6.367088607594937,-4.168354430379747,36.39812084604587
-6.367088607594937,-4.09113924050633,37.666657687139484
-6.367088607594937,-4.0139240506329115,38.710730484104374
-6.367088607594937,-3.936708860759494,39.524117373447375
-6.367088607594937,-3.859493670886076,40.1019712006336
-6.367088607594937,-3.7822784810126584,40.44084840536516
-6.367088607594937,-3.7050632911392407,40.53872954252779
-6.367088607594937,-3.627848101265823,40.395031316516274
-6.367088607594937,-3.5506329113924053,40.01061005722357
-6.367088607594937,-3.4734177215189876,39.38775661697927
-6.367088607594937,-3.39620253164557,38.53018271884773
-6.367088607594937,-3.318987341772152,37.442998837639706
-6.367088607594937,-3.2417721518987346,36.13268374544894
-6.367088607594937,-3.1645569620253164,34.607045903199094
-6.367088607594937,-3.087341772151899,32.875176928277426
-6.367088607594937,-3.010126582278481,30.94739741555166
-6.367088607594937,-2.9329113924050634,28.83519543463527
-6.367088607594937,-2.8556962025316457,26.5511580699091
-6.367088607594937,-2.778481012658228,24.108896411268258
-6.367088607594937,-2.7012658227848103,21.522964442590805
-6.367088607594937,-2.6240506329113926,18.808772311290205
-6.367088607594937,-2.546835443037975,15.982494495797598
-6.367088607594937,-2.469620253164557,13.06097341822449
-6.367088607594937,-2.3924050632911396,10.061619076599593
-6.367088607594937,-2.3151898734177214,7.002305294793495
-6.367088607594937,-2.2379746835443037,3.9012632084017347
-6.367088607594937,-2.160759493670886,0.7769726213269019
-6.367088607594937,-2.0835443037974684,-2.351948119509088
-6.367088607594937,-2.0063291139240507,-5.466853075061685
-6.367088607594937,-1.929113924050633,-8.549179829488011
-6.367088607594937,-1.8518987341772153,-11.580560107737718
-6.367088607594937,-1.7746835443037976,-14.542929236215397
-6.367088607594937,-1.69746835443038,-17.418633794213978
-6.367088607594937,-1.6202531645569622,-20.19053681460011
-6.367088607594937,-1.5430379746835445,-22.842119906837087
-6.367088607594937,-1.4658227848101264,-25.357581693771404
-6.367088607594937,-1.3886075949367087,-27.72193197557601
-6.367088607594937,-1.311392405063291,-29.921081059706406
-6.367088607594937,-1.2341772151898733,-31.941923724532202
-6.367088607594937,-1.1569620253164556,-33.77241731628619
-6.367088607594937,-1.079746835443038,-35.40165351393361
-6.367088607594937,-1.0025316455696203,-36.8199233342989
-6.367088607594937,-0.9253164556962026,-38.018774990069545
-6.367088607594937,-0.8481012658227849,-38.99106425588847
-6.367088607594937,-0.7708860759493672,-39.730997042392026
-6.367088607594937,-0.6936708860759495,-40.23416392448544
-6.367088607594937,-0.6164556962025314,-40.497566418093925
-6.367088607594937,-0.5392405063291137,-40.51963484880036
-6.367088607594937,-0.462025316455696,-40.30023770588655
-6.367088607594937,-0.38481012658227876,-39.84068242603508
-6.367088607594937,-0.3075949367088606,-39.14370760202133
-6.367088607594937,-0.2303797468354425,-38.21346666282627
-6.367088607594937,-0.15316455696202524,-37.055503122423474
-6.367088607594937,-0.07594936708860711,-35.6767175447385
-6.367088607594937,0.0012658227848101333,-34.08532642164394
-6.367088607594937,0.07848101265822827,-32.29081320904518
-6.367088607594937,0.1556962025316455,-30.303871812844076
-6.367088607594937,0.23291139240506364,-28.13634286155991
-6.367088607594937,0.3101265822784809,-25.801143145373924
-6.367088607594937,0.387341772151899,-23.31218864208524
-6.367088607594937,0.46455696202531627,-20.68431158868455
-6.367088607594937,0.5417721518987344,-17.93317209273373
-6.367088607594937,0.6189873417721525,-15.075164810279885
-6.367088607594937,0.6962025316455698,-12.127321246430228
-6.367088607594937,0.7734177215189879,-9.107208260800869
-6.367088607594937,0.8506329113924052,-6.03282338266859
-6.367088607594937,0.9278481012658233,-2.922487559665193
-6.367088607594937,1.0050632911392405,0.20526402084994613
-6.367088607594937,1.0822784810126587,3.331792387120396
-6.367088607594937,1.159493670886076,6.438465856797058
-6.367088607594937,1.236708860759494,9.506771067303925
-6.367088607594937,1.3139240506329113,12.518423301109246
-6.367088607594937,1.3911392405063294,15.455475448450285
-6.367088607594937,1.4683544303797476,18.300424958177253
-6.367088607594937,1.5455696202531648,21.036318139373357
-6.367088607594937,1.622784810126583,23.646851192193807
-6.367088607594937,1.7,26.116467365858195
-6.240506329113924,-4.4,30.094477797788034
-6.240506329113924,-4.322784810126582,31.911472870400058
-6.240506329113924,-4.245569620253165,33.53830033339586
-6.240506329113924,-4.168354430379747,34.965265557788854
-6.240506329113924,-4.09113924050633,36.183864938407574
-6.240506329113924,-4.0139240506329115,37.18683656878246
-6.240506329113924,-3.936708860759494,37.96820351647178
-6.240506329113924,-3.859493670886076,38.52330944094002
-6.240506329113924,-3.7822784810126584,38.84884634173327
-6.240506329113924,-3.7050632911392407,38.94287427159443
-6.240506329113924,-3.627848101265823,38.804832897043035
-6.240506329113924,-3.5506329113924053,38.43554483752803
-6.240506329113924,-3.4734177215189876,37.837210763254234
-6.240506329113924,-3.39620253164557,37.01339628089602
-6.240506329113924,-3.318987341772152,35.9690106853491
-6.240506329113924,-3.2417721518987346,34.710277704143394
-6.240506329113924,-3.1645569620253164,33.24469840885752
-6.240506329113924,-3.087341772151899,31.58100651455441
-6.240506329113924,-3.010126582278481,29.729116333618222
-6.240506329113924,-2.9329113924050634,27.700063694147897
-6.240506329113924,-2.8556962025316457,25.50594017498719
-6.240506329113924,-2.778481012658228,23.15982104929997
-6.240506329113924,-2.7012658227848103,20.675687366090735
-6.240506329113924,-2.6240506329113926,18.06834263400421
-6.240506329113924,-2.546835443037975,15.35332460390385
-6.240506329113924,-2.469620253164557,12.546812675936598
-6.240506329113924,-2.3924050632911396,9.66553148286604
-6.240506329113924,-2.3151898734177214,6.726651224242077
-6.240506329113924,-2.2379746835443037,3.7476853453388332
-6.240506329113924,-2.160759493670886,0.7463861706140182
-6.240506329113924,-2.0835443037974684,-2.2593608863659562
-6.240506329113924,-2.0063291139240507,-5.251643906108744
-6.240506329113924,-1.929113924050633,-8.212631204333565
-6.240506329113924,-1.8518987341772153,-11.124677594969127
-6.240506329113924,-1.7746835443037976,-13.970429541766952
-6.240506329113924,-1.69746835443038,-16.73292857190816
-6.240506329113924,-1.6202531645569622,-19.395712335338825
-6.240506329113924,-1.5430379746835445,-21.942912707598722
-6.240506329113924,-1.4658227848101264,-24.3593503515268
-6.240506329113924,-1.3886075949367087,-26.630625174328863
-6.240506329113924,-1.311392405063291,-28.7432021409538
-6.240506329113924,-1.2341772151898733,-30.68449193239697
-6.240506329113924,-1.1569620253164556,-32.44292596827005
-6.240506329113924,-1.079746835443038,-34.00802534656098
-6.240506329113924,-1.0025316455696203,-35.37046328975653
-6.240506329113924,-0.9253164556962026,-36.52212072519717
-6.240506329113924,-0.8481012658227849,-37.45613466844829
-6.240506329113924,-0.7708860759493672,-38.16693912136065
-6.240506329113924,-0.6936708860759495,-38.650298241099165
